name;probability
org.jfree.chart.axis.PeriodAxisTest.testSerialization();0.1929
org.jfree.data.gantt.TaskTest.testSerialization();0.1929
org.jfree.data.xy.YIntervalSeriesTest.testIndexOf();0.4000
org.jfree.chart.plot.ValueMarkerTest.test1808376();0.2805
org.jfree.chart.internal.ShapeUtilsTest.testCloneLine2D();0.1019
org.jfree.chart.renderer.xy.VectorRendererTest.testHashcode();0.0430
org.jfree.data.time.HourTest.testLastHourNext();0.1477
org.jfree.chart.renderer.category.GanttRendererTest.testCloning();0.0234
org.jfree.chart.plot.dial.DialValueIndicatorTest.testCloning();0.0234
org.jfree.chart.entity.TickLabelEntityTest.testEquals();0.5143
org.jfree.chart.block.LineBorderTest.testCloning();0.0234
org.jfree.chart.labels.StandardXYItemLabelGeneratorTest.testHashCode();0.0626
org.jfree.data.time.YearTest.testDateConstructorWithCalendarPrototype();0.0683
org.jfree.data.time.MinuteTest.testEqualsSelf();0.1181
org.jfree.data.time.TimeSeriesTest.testCreateCopy3();0.3039
org.jfree.data.general.DatasetUtilsTest.testJava();0.1160
org.jfree.data.general.DatasetUtilsTest.testCumulativeRange1();0.4502
org.jfree.data.general.DatasetUtilsTest.testIterateToFindRangeBounds_StatisticalCategoryDataset();0.3039
org.jfree.chart.renderer.xy.WindItemRendererTest.testHashcode();0.0430
org.jfree.chart.axis.ExtendedCategoryAxisTest.testEquals();0.5143
org.jfree.chart.plot.XYPlotTest.testGetRendererForDataset();0.2805
org.jfree.chart.plot.compass.PointerNeedleTest.testEquals();0.5143
org.jfree.data.time.TimePeriodValuesTest.testGetMaxStartIndex();0.2104
org.jfree.chart.renderer.category.IntervalBarRendererTest.testCloning();0.0234
org.jfree.chart.labels.CustomXYItemLabelGeneratorTest.testSerialization();0.1929
org.jfree.data.time.YearTest.testNextPreviousWithThreadLocalCalendar();0.1150
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testBug1572478Vertical();0.3974
org.jfree.data.time.HourTest.testDateConstructor1();0.1636
org.jfree.chart.plot.IntervalMarkerTest.testGetSetStartValue();0.1169
org.jfree.data.gantt.TaskSeriesCollectionTest.testCloning();0.0234
org.jfree.data.time.TimeSeriesTest.testBug3446965();0.0701
org.jfree.chart.urls.CustomPieURLGeneratorTest.testCloning();0.0234
org.jfree.data.time.TimeSeriesCollectionTest.testCloning();0.0234
org.jfree.chart.annotations.XYDrawableAnnotationTest.testSerialization();0.1929
org.jfree.chart.renderer.category.BarRendererTest.testCloning();0.0234
org.jfree.chart.renderer.category.AreaRendererTest.testCloning();0.0234
org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest.testHashCode();0.0626
org.jfree.chart.plot.compass.PinNeedleTest.testEquals();0.5143
org.jfree.chart.plot.dial.StandardDialScaleTest.testCloning();0.0234
org.jfree.data.RangeTypeTest.testSerialization();0.1929
org.jfree.data.time.TimeSeriesTest.testAddOrUpdate3();0.3506
org.jfree.chart.plot.CrosshairTest.testCloning();0.0234
org.jfree.data.time.WeekTest.testW1Y1900Previous();0.4502
org.jfree.data.general.DefaultKeyedValueDatasetTest.testCloning();0.0234
org.jfree.data.time.WeekTest.testGetStart();0.0043
org.jfree.chart.axis.DateAxisTest.testPreviousStandardDateSecondB();0.4909
org.jfree.data.function.LineFunction2DTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYErrorRendererTest.testSerialization();0.1929
org.jfree.chart.renderer.AbstractRendererTest.testEquals_ObjectList();0.1211
org.jfree.data.general.DefaultHeatMapDatasetTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYAreaRendererTest.testCloning();0.0234
org.jfree.data.xy.XIntervalSeriesCollectionTest.test1170825();0.2805
org.jfree.data.xy.XYIntervalSeriesCollectionTest.testEquals();0.5143
org.jfree.chart.axis.LogarithmicAxisTest.testAdjustedLog10();0.2025
org.jfree.data.xy.VectorSeriesTest.testSerialization();0.1929
org.jfree.chart.plot.pie.PieLabelRecordTest.testEquals();0.5143
org.jfree.data.general.DatasetUtilsTest.testFindStackedRangeBounds_CategoryDataset3();0.1403
org.jfree.chart.renderer.xy.XYBarRendererTest.testGetLegendItemSeriesIndex();0.4442
org.jfree.chart.GanttChartTest.testSetSeriesToolTipGenerator();0.4196
org.jfree.chart.renderer.category.StackedBarRendererTest.testFindRangeBounds();0.3273
org.jfree.data.time.QuarterTest.testQuarterYearConstructorWithCustomCalendar(int,java.util.function.Consumer);0.5377
org.jfree.chart.axis.MonthDateFormatTest.testCloning();0.0234
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetEndValue();0.1870
org.jfree.chart.axis.LogAxisTest.testAutoRange3();0.6545
org.jfree.chart.urls.CustomPieURLGeneratorTest.testSerialization();0.1929
org.jfree.chart.plot.CombinedDomainCategoryPlotTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYShapeRendererTest.testCloning();0.0234
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testHashcode();0.0430
org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.test2947660();0.2380
org.jfree.data.category.DefaultIntervalCategoryDatasetTest.testGetColumnKeys();0.1870
org.jfree.chart.urls.CustomCategoryURLGeneratorTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.xy.WindItemRendererTest.testCloning();0.0234
org.jfree.data.DefaultKeyedValuesTest.testSerialization();0.1929
org.jfree.data.xy.DefaultXYDatasetTest.testSerialization();0.1929
org.jfree.chart.StandardChartThemeTest.testEquals();0.5143
org.jfree.data.general.DatasetUtilsTest.testFindDomainBounds4();0.2338
org.jfree.chart.annotations.CategoryPointerAnnotationTest.testSerialization();0.1929
org.jfree.chart.renderer.LookupPaintScaleTest.testSerialization();0.1929
org.jfree.data.xy.TableXYDatasetTest.testAutoPrune();0.6545
org.jfree.data.time.SecondTest.testHashcode();0.0430
org.jfree.data.time.MinuteTest.testNext();0.3273
org.jfree.chart.entity.PieSectionEntityTest.testCloning();0.0234
org.jfree.data.time.YearTest.testYearConstructorWithCustomCalendar(int,java.util.function.Consumer);0.4504
org.jfree.data.xy.XYIntervalSeriesCollectionTest.testCloning();0.0234
org.jfree.chart.plot.compass.WindNeedleTest.testSerialization();0.1929
org.jfree.data.xy.XIntervalSeriesTest.testGetXLowValue();0.1896
org.jfree.chart.legend.PaintScaleLegendTest.testSerialization();0.1929
org.jfree.data.time.DayTest.testGetFirstMillisecondWithCalendar();0.3273
org.jfree.chart.plot.CategoryPlotTest.testMapDatasetToRangeAxis();0.5844
org.jfree.chart.plot.pie.MultiplePiePlotTest.testCloning();0.0234
org.jfree.data.DefaultKeyedValueTest.testSerialization();0.1929
org.jfree.data.general.DefaultPieDatasetTest.testGetIndex();0.3273
org.jfree.chart.plot.XYPlotTest.testSetRenderer();0.2104
org.jfree.data.xy.XYSeriesTest.testGetMaxY2();0.1403
org.jfree.chart.labels.StandardCategoryItemLabelGeneratorTest.testSerialization();0.1929
org.jfree.chart.plot.MarkerTest.testListenersWithXYPlot();0.2409
org.jfree.chart.BarChartTest.testReplaceDataset();0.6545
org.jfree.chart.labels.StandardXYZToolTipGeneratorTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testGetLegendItemSeriesIndex();0.4442
org.jfree.chart.plot.FastScatterPlotTest.testDrawWithNullInfo();0.3039
org.jfree.chart.ChartRenderingInfoTest.testSerialization();0.1929
org.jfree.chart.renderer.AbstractRendererTest.testCloning2();0.5610
org.jfree.data.DataUtilsTest.testCreateNumberArray2D();0.0935
org.jfree.data.xy.CategoryTableXYDatasetTest.testCloning2();0.5610
org.jfree.chart.title.ShortTextTitleTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testFindDomainBounds();0.3740
org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest.testRemove();0.2831
org.jfree.chart.urls.CustomPieURLGeneratorTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testEquals2();0.0515
org.jfree.chart.renderer.xy.VectorRendererTest.testPublicCloneable();0.1173
org.jfree.chart.labels.StandardCategoryItemLabelGeneratorTest.testGenerateLabel();0.2338
org.jfree.chart.axis.ValueAxisTest.testEquals();0.5143
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetYValue();0.1403
org.jfree.data.RangeTest.testEquals();0.5143
org.jfree.data.RangeTest.testScale();0.2104
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest.testSerialization();0.1929
org.jfree.data.xy.XIntervalSeriesTest.testCloning();0.0234
org.jfree.data.xy.XIntervalSeriesTest.testAdd();0.3532
org.jfree.chart.plot.dial.DialPointerTest.testHashCode();0.0626
org.jfree.data.xy.VectorSeriesTest.testEquals();0.5143
org.jfree.data.xy.MatrixSeriesTest.testGetItemColumn();0.1195
org.jfree.chart.plot.RingPlotTest.testEquals();0.5143
org.jfree.chart.JFreeChartTest.testEquals2();0.0515
org.jfree.data.time.MonthTest.testGetLastMillisecondWithTimeZone();0.3740
org.jfree.data.time.MillisecondTest.testMillisecondSecondConstructorWithThreadLocalCalendar();0.1150
org.jfree.data.xy.VectorDataItemTest.testCloning();0.0234
org.jfree.data.xy.MatrixSeriesCollectionTest.testCloning();0.0234
org.jfree.chart.plot.CategoryPlotTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYBarRendererTest.testHashcode();0.0430
org.jfree.chart.axis.AxisLocationTest.testEquals();0.5143
org.jfree.data.time.MinuteTest.testGetLastMillisecondWithTimeZone();0.3740
org.jfree.data.xy.XYSeriesTest.testUpdateByIndex();0.1403
org.jfree.data.time.WeekTest.testWeekIntYearConstructorWithCalendarPrototype();0.0879
org.jfree.chart.plot.dial.StandardDialScaleTest.testSerialization();0.1929
org.jfree.chart.plot.MeterPlotTest.testCloning();0.0234
org.jfree.data.category.SlidingCategoryDatasetTest.testEquals();0.5143
org.jfree.data.time.WeekTest.testWeekIntYearConstructorWithCustomCalendar(int,java.lang.String,int,java.util.function.BiConsumer);0.7309
org.jfree.chart.LineChartTest.testReplaceDataset();0.6545
org.jfree.chart.XYLineChartTest.testDrawWithNullInfo();0.3039
org.jfree.data.KeyedObjects2DTest.testEquals();0.5143
org.jfree.data.time.QuarterTest.testConstructor();0.2338
org.jfree.data.xy.VectorSeriesCollectionTest.testPublicCloneable();0.1173
org.jfree.data.time.TimeSeriesTest.testAddOrUpdate2();0.3532
org.jfree.data.time.SimpleTimePeriodTest.testEquals();0.5143
org.jfree.data.time.SecondTest.testSecondMinuteConstructorWithCustomCalendar(int,java.util.function.Consumer);0.8649
org.jfree.data.time.YearTest.testEquals();0.5143
org.jfree.data.time.WeekTest.testSerialization();0.1929
org.jfree.chart.plot.XYPlotTest.testDatasetIndices();0.2805
org.jfree.chart.renderer.xy.XYBlockRendererTest.testBug1766646B();0.1625
org.jfree.data.DomainOrderTest.testHashCode();0.0626
org.jfree.chart.plot.dial.DialPlotTest.testScaleListener();0.3794
org.jfree.data.flow.DefaultFlowDatasetTest.testPublicCloneable();0.1173
org.jfree.data.category.DefaultIntervalCategoryDatasetTest.testEquals();0.5143
org.jfree.chart.labels.IntervalCategoryItemLabelGeneratorTest.testPublicCloneable();0.1173
org.jfree.data.xy.XYIntervalSeriesTest.testCloning();0.0234
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetEndValue2();0.1636
org.jfree.data.DefaultKeyedValueTest.testEqualsForNullValues();0.1262
org.jfree.chart.XYAreaChartTest.testDrawWithNullInfo();0.3039
org.jfree.data.statistics.BoxAndWhiskerItemTest.testEquals();0.5143
org.jfree.chart.axis.NumberAxisTest.testXYAutoRange1();0.6779
org.jfree.data.statistics.StatisticsTest.testCalculateMean_Array();0.1403
org.jfree.data.time.WeekTest.testNextPreviousWithThreadLocalCalendar();0.1150
org.jfree.chart.plot.XYPlotTest.testEquals_ObjectList2();0.1169
org.jfree.data.xy.XYIntervalSeriesTest.testValues();0.1870
org.jfree.data.time.MinuteTest.testGetEnd();0.0374
org.jfree.chart.axis.LogarithmicAxisTest.testSerialization();0.1929
org.jfree.chart.renderer.category.CategoryStepRendererTest.testCloning();0.0234
org.jfree.data.general.DefaultHeatMapDatasetTest.testCloning();0.0234
org.jfree.data.xy.XIntervalSeriesCollectionTest.testCloning();0.0234
org.jfree.data.statistics.RegressionTest.testPowerRegression2a();0.0086
org.jfree.data.time.MinuteTest.testMinuteHourConstructorWithCalendarPrototype();0.0683
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testRemoveSeries_int();0.4675
org.jfree.data.time.DayTest.testDMYConstructorWithCustomCalendar(int,java.util.function.Consumer);0.5844
org.jfree.chart.XYLineChartTest.testReplaceDataset();0.6545
org.jfree.data.xy.VectorSeriesCollectionTest.testCloning();0.0234
org.jfree.chart.renderer.category.GanttRendererTest.testEquals();0.5143
org.jfree.chart.axis.NumberTickUnitTest.testSerialization();0.1929
org.jfree.chart.plot.CategoryMarkerTest.testCloning();0.0234
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testEquals();0.5143
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetValue();0.1870
org.jfree.chart.labels.ItemLabelAnchorTest.testEquals();0.5143
org.jfree.data.xy.XYSeriesTest.testUpdateByIndex2();0.2831
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testRemoveSeries();0.5143
org.jfree.chart.swing.ChartPanelTest.test2502355_restoreAutoRangeBounds();0.3039
org.jfree.data.xy.XIntervalSeriesCollectionTest.testEquals();0.5143
org.jfree.chart.axis.CyclicNumberAxisTest.testSerialization();0.1929
org.jfree.data.category.SlidingCategoryDatasetTest.testGetValue();0.1870
org.jfree.data.statistics.SimpleHistogramDatasetTest.testEquals();0.5143
org.jfree.data.time.DayTest.testParseDay();0.0701
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.testEquals_ObjectList3();0.1463
org.jfree.chart.axis.NumberAxisTest.testCloning();0.0234
org.jfree.chart.title.DateTitleTest.testSerialization();0.1929
org.jfree.chart.plot.XYPlotTest.testAddRangeMarker();0.2591
org.jfree.chart.WaterfallChartTest.testSetSeriesURLGenerator();0.3572
org.jfree.chart.renderer.xy.YIntervalRendererTest.testSerialization();0.1929
org.jfree.data.time.MonthTest.testParseMonth();0.2104
org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest.testCloning();0.0234
org.jfree.data.time.TimeSeriesTest.testCreateCopy2();0.5377
org.jfree.chart.plot.CategoryPlotTest.testSetRenderer();0.2104
org.jfree.data.gantt.TaskTest.testEquals();0.5143
org.jfree.data.time.TimeSeriesCollectionTest.test1170825();0.2805
org.jfree.data.time.SecondTest.testGetSerialIndex();0.0853
org.jfree.chart.renderer.xy.AbstractXYItemRendererTest.testEquals_ObjectList2();0.1169
org.jfree.chart.XYBarChartTest.testReplaceDataset();0.6545
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testEquals();0.5143
org.jfree.chart.plot.XYPlotTest.testCloning4();0.4208
org.jfree.chart.plot.flow.FlowPlotTest.testEquals();0.5143
org.jfree.data.time.TimeSeriesTest.testSetMaximumItemCount();0.1870
org.jfree.data.time.TimeSeriesDataItemTest.testEqualsSelf();0.1181
org.jfree.data.time.SecondTest.testDateConstructorWithCustomCalendar(int,java.util.function.Consumer);0.7013
org.jfree.chart.plot.pie.PiePlotTest.testCloning_LegendItemShape();0.2571
org.jfree.data.time.TimeSeriesTest.testRemoveAgedItems4();0.3299
org.jfree.data.time.SecondTest.testGetFirstMillisecondWithCalendar();0.3273
org.jfree.chart.plot.XYPlotTest.testSerialization4();0.7948
org.jfree.data.time.MillisecondTest.testNotCloneable();0.1322
org.jfree.chart.plot.XYPlotTest.testGetDataRangeWithMultipleDatasets();0.4909
org.jfree.data.function.LineFunction2DTest.testHashCode();0.0626
org.jfree.data.function.PolynomialFunction2DTest.testConstructor();0.2338
org.jfree.data.flow.FlowKeyTest.testSerialization();0.1929
org.jfree.chart.block.BlockBorderTest.testSerialization();0.1929
org.jfree.chart.labels.StandardPieToolTipGeneratorTest.testEquals();0.5143
org.jfree.data.statistics.RegressionTest.testOLSRegression2b();0.3039
org.jfree.chart.labels.StandardPieSectionLabelGeneratorTest.testSerialization();0.1929
org.jfree.data.xy.XYBarDatasetTest.testPublicCloneable();0.1173
org.jfree.data.DefaultKeyedValues2DTest.testRemoveValueBug1690654();0.1870
org.jfree.data.time.ohlc.OHLCItemTest.testEquals();0.5143
org.jfree.data.statistics.HistogramBinTest.testEquals();0.5143
org.jfree.data.KeyedObjects2DTest.testRemoveColumnByIndex();0.2571
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRendererTest.testSerialization();0.1929
org.jfree.chart.block.ColumnArrangementTest.testSerialization();0.1929
org.jfree.data.xy.XYSeriesTest.testSerialization();0.1929
org.jfree.data.time.TimeSeriesTest.testGetMinY2();0.1403
org.jfree.chart.plot.dial.DialPlotTest.testBackgroundListener();0.1664
org.jfree.chart.plot.pie.PiePlotTest.testBug1126_c();0.0701
org.jfree.chart.entity.LegendItemEntityTest.testSerialization();0.1929
org.jfree.data.gantt.XYTaskDatasetTest.testSerialization();0.1929
org.jfree.chart.renderer.category.BarRendererTest.testFindRangeBounds();0.3273
org.jfree.data.time.MonthTest.testGetSerialIndex();0.0853
org.jfree.chart.axis.AxisTest.testSerialization();0.1929
org.jfree.data.DefaultKeyedValuesTest.testRemoveValue();0.3039
org.jfree.data.xy.YIntervalSeriesCollectionTest.testPublicCloneable();0.1173
org.jfree.data.category.SlidingCategoryDatasetTest.testGetColumnKeys();0.1870
org.jfree.chart.text.format.RelativeDateFormatTest.testCloning();0.0234
org.jfree.data.statistics.SimpleHistogramBinTest.testSerialization();0.1929
org.jfree.data.time.QuarterTest.testDateConstructorWithCalendarPrototype();0.0683
org.jfree.chart.renderer.GrayPaintScaleTest.testEquals();0.5143
org.jfree.data.xy.XYSeriesTest.testToArrayExample();0.3506
org.jfree.data.xy.VectorSeriesCollectionTest.testRemoveSeries();0.5143
org.jfree.chart.swing.ChartPanelTest.test2502355_zoomOutBoth();0.3506
org.jfree.chart.axis.CategoryLabelPositionsTest.testEquals();0.5143
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest.testPublicCloneable();0.1173
org.jfree.data.DefaultKeyedValuesTest.testAddValue();0.2104
org.jfree.chart.title.CompositeTitleTest.testSerialization();0.1929
org.jfree.data.time.HourTest.testFirstHourNext();0.1447
org.jfree.data.general.DatasetUtilsTest.testFindYValueWithDuplicates();0.4675
org.jfree.chart.axis.LogAxisTest.testRefreshTicksWithZeroTickUnit();0.3787
org.jfree.chart.plot.MeterIntervalTest.testSerialization();0.1929
org.jfree.chart.labels.MultipleXYSeriesLabelGeneratorTest.testCloning();0.0234
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetSeriesKey();0.4442
org.jfree.chart.renderer.xy.WindItemRendererTest.testEquals();0.5143
org.jfree.chart.renderer.xy.CandlestickRendererTest.testPublicCloneable();0.1173
org.jfree.data.general.DatasetUtilsTest.testFindStackedRangeBoundsForTableXYDataset1();0.2353
org.jfree.data.KeyedObjects2DTest.testRemoveRowByKey();0.2338
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testRemoveAllSeries();0.5143
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetStartValue();0.1636
org.jfree.chart.block.BorderArrangementTest.testSizingWithWidthConstraint();0.4675
org.jfree.chart.renderer.xy.StandardXYItemRendererTest.testHashcode();0.0430
org.jfree.chart.axis.DateTickTest.testSerialization();0.1929
org.jfree.data.time.QuarterTest.testGetLastMillisecondWithTimeZone();0.3740
org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest.testGenerateLabel();0.2338
org.jfree.data.xy.DefaultXYDatasetTest.testCloning();0.0234
org.jfree.chart.plot.MarkerTest.testGetSetLabelOffset();0.4208
org.jfree.data.time.TimeSeriesTest.testDelete3();0.2571
org.jfree.data.general.DatasetUtilsTest.testIterateToFindRangeBounds_MultiValueCategoryDataset();0.4226
org.jfree.data.xy.CategoryTableXYDatasetTest.testAddSeries();0.5610
org.jfree.chart.annotations.XYShapeAnnotationTest.testCloning();0.0234
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetItemCount();0.3039
org.jfree.chart.renderer.xy.XYShapeRendererTest.test3026341();0.4675
org.jfree.chart.renderer.category.StackedAreaRendererTest.testEquals();0.5143
org.jfree.chart.swing.ChartPanelTest.test2502355_restoreAutoBounds();0.2805
org.jfree.data.time.MillisecondTest.testNextPreviousWithCalendarPrototype();0.0683
org.jfree.data.xy.MatrixSeriesCollectionTest.testSerialization();0.1929
org.jfree.data.general.DefaultKeyedValues2DDatasetTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYDotRendererTest.testEquals();0.5143
org.jfree.chart.plot.FastScatterPlotTest.testCloning();0.0234
org.jfree.chart.annotations.XYPointerAnnotationTest.testCloning();0.0234
org.jfree.chart.axis.DateAxisTest.testPreviousStandardDateMillisecondA();0.3065
org.jfree.chart.renderer.AbstractRendererTest.testEquals2();0.0515
org.jfree.chart.plot.compass.ArrowNeedleTest.testCloning();0.0234
org.jfree.chart.urls.StandardCategoryURLGeneratorTest.testGenerateURL();0.3273
org.jfree.chart.plot.XYPlotTest.testRemoveAnnotation();0.3506
org.jfree.chart.plot.CategoryPlotTest.testGetRendererForDataset2();0.3506
org.jfree.data.xy.DefaultXYDatasetTest.testPublicCloneable();0.1173
org.jfree.data.time.MonthTest.testDateConstructor2();0.1636
org.jfree.chart.urls.CustomXYURLGeneratorTest.testSerialization();0.1929
org.jfree.chart.LegendItemTest.testEquals();0.5143
org.jfree.chart.renderer.xy.StackedXYAreaRendererTest.testPublicCloneable();0.1173
org.jfree.data.statistics.RegressionTest.testPowerRegression1b();0.3273
org.jfree.chart.BarChartTest.testSetSeriesToolTipGenerator();0.4196
org.jfree.data.DefaultKeyedValuesTest.testGetValue();0.1870
org.jfree.chart.axis.CategoryLabelPositionTest.testEquals();0.5143
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.testCloning_LegendItemURLGenerator();0.2338
org.jfree.chart.swing.ChartPanelTest.testSetMouseWheelEnabled();0.4705
org.jfree.data.general.DefaultPieDatasetTest.testClear();0.0000
org.jfree.chart.plot.dial.AbstractDialLayerTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYBarRendererTest.testPublicCloneable();0.1173
org.jfree.chart.axis.StandardTickUnitSourceTest.testSerialization();0.1929
org.jfree.data.xy.XYSeriesTest.testSetKey();0.3039
org.jfree.chart.BarChartTest.testSetSeriesURLGenerator();0.3572
org.jfree.chart.plot.dial.DialValueIndicatorTest.testEquals();0.5143
org.jfree.data.xy.DefaultOHLCDatasetTest.testCloning2();0.5610
org.jfree.data.xy.XYSeriesCollectionTest.testIndexOf();0.4000
org.jfree.data.xy.XYSeriesTest.testCloning();0.0234
org.jfree.data.time.WeekTest.testConstructor();0.2338
org.jfree.data.xy.YIntervalSeriesTest.testSetMaximumItemCount();0.1870
org.jfree.data.time.WeekTest.testNextPrevious();0.3792
org.jfree.chart.plot.dial.DialTextAnnotationTest.testEquals();0.5143
org.jfree.chart.urls.TimeSeriesURLGeneratorTest.testSerialization();0.1929
org.jfree.data.time.DayTest.testGetFirstMillisecond();0.0519
org.jfree.chart.axis.AxisSpaceTest.testCloning();0.0234
org.jfree.chart.axis.SymbolAxisTest.testSerialization();0.1929
org.jfree.chart.axis.TickUnitsTest.testEquals();0.5143
org.jfree.data.time.DayTest.testGetLastMillisecondWithCalendar();0.1636
org.jfree.data.statistics.SimpleHistogramDatasetTest.testSerialization();0.1929
org.jfree.chart.plot.PlotRenderingInfoTest.testEquals();0.5143
org.jfree.data.DefaultKeyedValuesTest.testGetKeys();0.3273
org.jfree.data.time.QuarterTest.testEqualsSelf();0.1181
org.jfree.data.xy.XYSeriesTest.testIndexOf2();0.6312
org.jfree.data.category.CategoryToPieDatasetTest.testGetKey();0.3273
org.jfree.data.xy.VectorSeriesTest.testCloning();0.0234
org.jfree.chart.renderer.xy.YIntervalRendererTest.testCloning();0.0234
org.jfree.chart.plot.CategoryPlotTest.test1654215();0.3974
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDatasetTest.testCloning();0.0234
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetSeriesCount();0.0887
org.jfree.chart.renderer.category.GradientBarPainterTest.testCloning();0.0234
org.jfree.chart.urls.StandardXYURLGeneratorTest.testSerialization();0.1929
org.jfree.chart.axis.DateAxisTest.testSetMinimumDate();0.2571
org.jfree.data.general.DatasetUtilsTest.testIterateRangeBounds3();0.2805
org.jfree.chart.plot.MarkerTest.testGetSetStroke();0.3273
org.jfree.chart.text.format.HMSNumberFormatTest.testGeneral();0.1636
org.jfree.chart.renderer.xy.CandlestickRendererTest.testHashcode();0.0430
org.jfree.chart.plot.CategoryPlotTest.test1169972();0.0935
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetColumnCount();0.2338
org.jfree.chart.renderer.xy.GradientXYBarPainterTest.testSerialization();0.1929
org.jfree.chart.plot.CategoryPlotTest.testSerialization2();0.2470
org.jfree.data.DefaultKeyedValueTest.testCloning();0.0234
org.jfree.data.time.MonthTest.testHashcode();0.0430
org.jfree.data.time.SecondTest.testSecondMinuteConstructorWithThreadLocalCalendar();0.1150
org.jfree.data.time.FixedMillisecondTest.testHashcode();0.0430
org.jfree.data.time.TimeSeriesTest.testAddOrUpdate();0.2338
org.jfree.data.category.DefaultIntervalCategoryDatasetTest.testGetColumnCount();0.2338
org.jfree.data.general.DatasetUtilsTest.testFindDomainBounds();0.3740
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testDrawWithNullQ1();0.4208
org.jfree.chart.block.GridArrangementTest.testCloning();0.0234
org.jfree.chart.annotations.CategoryLineAnnotationTest.testHashcode();0.0430
org.jfree.data.time.MillisecondTest.testGetStart();0.0043
org.jfree.data.xy.DefaultHighLowDatasetTest.testSerialization();0.1929
org.jfree.chart.axis.PeriodAxisLabelInfoTest.testCloning();0.0234
org.jfree.data.time.TimeSeriesTest.testFindValueRange();0.3273
org.jfree.chart.plot.MarkerTest.testGetSetLabelAnchor();0.3974
org.jfree.chart.entity.XYItemEntityTest.testSerialization();0.1929
org.jfree.data.time.WeekTest.testWeekIntYearConstructorWithThreadLocalCalendar();0.0879
org.jfree.chart.entity.CategoryLabelEntityTest.testEquals();0.5143
org.jfree.chart.labels.StandardCategoryToolTipGeneratorTest.testEquals();0.5143
org.jfree.data.category.CategoryToPieDatasetTest.testConstructor();0.2338
org.jfree.chart.plot.pie.PiePlotTest.testDrawWithNullLegendLabels();0.3273
org.jfree.data.statistics.SimpleHistogramDatasetTest.testCloning();0.0234
org.jfree.chart.plot.dial.DialTextAnnotationTest.testSerialization();0.1929
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDatasetTest.test1701822();0.1403
org.jfree.data.general.DatasetUtilsTest.testIterateToFindDomainBounds_IntervalXYDataset();0.4675
org.jfree.chart.renderer.xy.XYBlockRendererTest.testHashcode();0.0430
org.jfree.data.xy.XYSeriesTest.testSetMaximumItemCount3();0.2104
org.jfree.chart.urls.CustomXYURLGeneratorTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.category.GroupedStackedBarRendererTest.testPublicCloneable();0.1173
org.jfree.chart.axis.DateAxisTest.testCloning();0.0234
org.jfree.data.time.ohlc.OHLCSeriesTest.testEquals();0.5143
org.jfree.chart.renderer.category.StatisticalLineAndShapeRendererTest.test1562759();0.1985
org.jfree.data.time.MillisecondTest.testDateConstructor1();0.1636
org.jfree.chart.plot.dial.DialPointerTest.testCloning();0.0234
org.jfree.data.time.SimpleTimePeriodTest.testClone();0.1913
